"","sub","item","cond","seq","Bnd_loc","tCross","tStarted","tCompleted","tChange","tActualChange","nextFlag","tNextFlag","tChangetoFixOnset","tChangetoFixOnset_VD"
"1006",12,36,2,16,618,11682817,11682821,11682821,0,4,"SFIX",11682849,-28,-20
"1007",12,90,2,17,618,11728838,11728842,11728846,4,8,"SFIX",11728895,-49,-41
"1008",12,40,3,18,618,11747996,11748000,11748002,2,6,"SFIX",11748040,-38,-30
"1009",12,61,3,19,618,11769603,11769607,11769608,1,5,"SFIX",11769643,-35,-27
"1010",12,71,1,20,618,11799502,11799505,11799510,5,8,"SFIX",11799532,-22,-14
"1011",12,25,3,21,618,11808150,11808167,11808171,4,21,"SFIX",11808359,-188,-180
"1012",12,46,3,22,618,11819323,11819327,11819328,1,5,"SFIX",11819367,-39,-31
"1013",12,89,1,23,618,11841811,11841833,11841834,1,23,"SFIX",11841872,-38,-30
"1014",12,6,2,24,618,11850519,11850523,11850526,3,7,"SFIX",11850569,-43,-35
"1015",12,7,3,25,618,11861744,11861749,11861754,5,10,"SFIX",11861800,-46,-38
"1016",12,38,1,26,618,11871591,11871591,11871593,2,2,"SFIX",11871678,-85,-77
"1017",12,44,1,27,618,11999418,11999420,11999422,2,4,"SFIX",11999466,-44,-36
"1018",12,49,3,28,618,12035994,12035998,12035999,1,5,"SFIX",12036031,-32,-24
"1019",12,68,1,29,618,12052548,12052553,12052554,1,6,"SFIX",12052603,-49,-41
"1020",12,16,3,30,618,12060509,12060513,12060519,6,10,"SFIX",12060555,-36,-28
"1021",12,62,1,31,618,12141619,12141623,12141624,1,5,"SFIX",12141670,-46,-38
"1022",12,21,2,32,618,12149699,12149703,12149704,1,5,"SFIX",12149746,-42,-34
"1023",12,66,2,33,618,12159174,12159178,12159182,4,8,"SFIX",12159218,-36,-28
"1024",12,18,2,34,618,12175023,12175027,12175032,5,9,"SFIX",12175074,-42,-34
"1025",12,77,1,35,618,12200969,12200973,12200975,2,6,"SFIX",12201009,-34,-26
"1026",12,79,3,36,618,12242274,12242278,12242279,1,5,"SFIX",12242316,-37,-29
"1027",12,85,3,37,618,12263485,12263489,12263490,1,5,"SFIX",12263530,-40,-32
"1028",12,82,3,38,618,12273750,12273753,12273760,7,10,"SFIX",12273801,-41,-33
"1029",12,8,1,39,618,12283097,12283100,12283100,0,3,"SFIX",12283135,-35,-27
"1030",12,80,1,40,618,12300615,12300618,12300621,3,6,"SFIX",12300659,-38,-30
"1031",12,57,2,41,618,12315907,12315910,12315912,2,5,"SFIX",12315948,-36,-28
"1032",12,15,2,42,618,12333381,12333385,12333387,2,6,"SFIX",12333415,-28,-20
"1033",12,35,1,43,618,12346676,12346680,12346681,1,5,"SFIX",12346719,-38,-30
"1034",12,54,2,44,618,12382704,12382708,12382711,3,7,"SFIX",12382748,-37,-29
"1035",12,32,1,45,618,12397419,12397423,12397426,3,7,"SFIX",12397465,-39,-31
"1036",12,88,3,46,618,12412374,12412378,12412383,5,9,"SFIX",12412412,-29,-21
"1037",12,69,2,47,618,12423921,12423925,12423930,5,9,"SFIX",12423959,-29,-21
"1038",12,65,1,48,618,12437826,12437829,12437830,1,4,"SFIX",12437866,-36,-28
"1039",12,67,3,49,618,12450860,12450864,12450865,1,5,"SFIX",12450899,-34,-26
"1040",12,63,2,50,618,12460349,12460352,12460355,3,6,"SFIX",12460381,-26,-18
"1041",12,22,3,51,618,12512815,12512819,12512820,1,5,"SFIX",12512851,-31,-23
"1042",12,84,2,52,618,12535565,12535569,12535570,1,5,"SFIX",12535614,-44,-36
"1043",12,26,1,53,618,12549575,12549580,12549581,1,6,"SFIX",12549622,-41,-33
"1044",12,34,3,54,618,12568821,12568825,12568826,1,5,"SFIX",12568871,-45,-37
"1045",12,11,1,55,618,12615131,12615134,12615135,1,4,"SFIX",12615163,-28,-20
"1046",12,39,2,56,618,12628889,12628892,12628894,2,5,"SFIX",12628932,-38,-30
"1047",12,58,3,57,618,12703027,12703031,12703032,1,5,"SFIX",12703066,-34,-26
"1048",12,10,3,58,618,12715254,12715257,12715259,2,5,"SFIX",12715305,-46,-38
"1049",12,31,3,59,618,12905034,12905037,12905039,2,5,"SFIX",12905077,-38,-30
"1050",12,33,2,60,618,12918268,12918272,12918276,4,8,"SFIX",12918301,-25,-17
"1051",12,2,1,61,618,12928470,12928475,12928476,1,6,"SFIX",12928511,-35,-27
"1052",12,42,2,62,618,12966299,12966302,12966305,3,6,"SFIX",12966345,-40,-32
"1053",12,60,2,63,618,12978199,12978203,12978204,1,5,"SFIX",12978239,-35,-27
"1054",12,48,2,64,618,12990066,12990070,12990073,3,7,"SFIX",12990111,-38,-30
"1055",12,81,2,65,618,13001315,13001319,13001323,4,8,"SFIX",13001354,-31,-23
"1056",12,75,2,66,618,13019827,13019830,13019833,3,6,"SFIX",13019867,-34,-26
"1057",12,86,1,67,618,13054737,13054740,13054742,2,5,"SFIX",13054774,-32,-24
"1058",12,50,1,68,618,13064046,13064049,13064054,5,8,"SFIX",13064097,-43,-35
"1059",12,76,3,69,618,13131599,13131603,13131604,1,5,"SFIX",13131650,-46,-38
"1060",12,64,3,70,618,13141411,13141414,13141418,4,7,"SFIX",13141464,-46,-38
"1061",12,83,1,71,618,13159706,13159710,13159712,2,6,"SFIX",13159749,-37,-29
"1062",12,20,1,72,618,13190797,13190799,13190801,2,4,"SFIX",13190855,-54,-46
"1063",12,70,3,73,618,13204770,13204774,13204781,7,11,"SFIX",13204827,-46,-38
"1064",12,87,2,74,618,13224732,13224735,13224738,3,6,"SFIX",13224777,-39,-31
"1065",12,37,3,75,618,13238428,13238432,13238433,1,5,"SFIX",13238461,-28,-20
"1066",12,78,2,76,618,13327793,13327797,13327798,1,5,"SFIX",13327844,-46,-38
"1067",12,30,2,77,618,13340756,13340759,13340761,2,5,"SFIX",13340801,-40,-32
"1068",12,14,1,78,618,13351194,13351198,13351199,1,5,"SFIX",13351248,-49,-41
"1069",12,29,1,79,618,13362694,13362698,13362700,2,6,"SFIX",13362726,-26,-18
"1070",12,74,1,80,618,13386457,13386474,13386475,1,18,"SFIX",13386627,-152,-144
"1071",12,72,2,81,618,13396272,13396276,13396277,1,5,"SFIX",13396326,-49,-41
"1072",12,56,1,82,618,13418624,13418628,13418629,1,5,"SFIX",13418669,-40,-32
"1073",12,41,1,83,618,13429704,13429708,13429709,1,5,"SFIX",13429745,-36,-28
"1074",12,23,1,84,618,13442922,13442926,13442929,3,7,"SFIX",13442969,-40,-32
"1075",12,12,2,85,618,13488894,13488898,13488899,1,5,"SFIX",13488946,-47,-39
"1076",12,17,1,86,618,13498650,13498653,13498657,4,7,"SFIX",13498699,-42,-34
"1077",12,53,1,87,618,13542976,13543013,13543020,7,44,"SFIX",13543057,-37,-29
"1078",12,43,3,88,618,13559537,13559589,13559596,7,59,"EFIX",13559280,411,419
"1079",12,47,1,89,618,13629752,13629756,13629757,1,5,"SFIX",13629793,-36,-28
"1080",12,3,2,90,618,13646146,13646151,13646154,3,8,"SFIX",13646203,-49,-41
"1081",13,89,2,1,618,14780966,14780969,14780970,1,4,"SFIX",14781002,-32,-24
"1082",13,66,3,2,618,14788376,14788378,14788382,4,6,"SFIX",14788381,1,9
"1083",13,75,3,3,618,14796386,14796388,14796390,2,4,"SFIX",14796398,-8,0
"1084",13,69,3,4,618,14802943,14802945,14802946,1,3,"SFIX",14802990,-44,-36
"1085",13,20,2,5,618,14810001,14810003,14810005,2,4,"SFIX",14810028,-23,-15
"1086",13,49,1,6,618,14816895,14816909,14816911,2,16,"SFIX",14817031,-120,-112
"1087",13,11,2,7,618,14835785,14835795,14835799,4,14,"SFIX",14835932,-133,-125
"1088",13,64,1,8,618,14858010,14858013,14858014,1,4,"SFIX",14858058,-44,-36
"1089",13,15,3,9,618,14868880,14868883,14868884,1,4,"SFIX",14868911,-27,-19
"1090",13,7,1,10,618,14882895,14882902,14882903,1,8,"SFIX",14882943,-40,-32
"1091",13,83,2,11,618,14893651,14893653,14893659,6,8,"SFIX",14893676,-17,-9
"1092",13,81,3,12,618,14915954,14915958,14915964,6,10,"SFIX",14915998,-34,-26
"1093",13,51,3,13,618,14921795,14921797,14921799,2,4,"SFIX",14921807,-8,0
"1094",13,27,3,14,618,14931886,14931887,14931894,7,8,"SFIX",14931916,-22,-14
"1095",13,71,2,15,618,14941766,14941769,14941770,1,4,"SFIX",14941791,-21,-13
"1096",13,53,2,16,618,14952840,14952843,14952848,5,8,"SFIX",14952854,-6,2
"1097",13,47,2,17,618,14996854,14996856,14996858,2,4,"SFIX",14996881,-23,-15
"1098",13,21,3,18,618,15006318,15006333,15006334,1,16,"SFIX",15006464,-130,-122
"1099",13,72,3,19,618,15031681,15031684,15031685,1,4,"SFIX",15031697,-12,-4
"1100",13,73,1,20,618,15053847,15053850,15053852,2,5,"SFIX",15053882,-30,-22
"1101",13,77,2,21,618,15061780,15061783,15061784,1,4,"SFIX",15061820,-36,-28
"1102",13,13,1,22,618,15084413,15084428,15084430,2,17,"SFIX",15084470,-40,-32
"1103",13,4,1,23,618,15115023,15115026,15115027,1,4,"SFIX",15115050,-23,-15
"1104",13,63,3,24,618,15142304,15142312,15142316,4,12,"SFIX",15142448,-132,-124
"1105",13,43,1,25,618,15149381,15149384,15149386,2,5,"SFIX",15149402,-16,-8
"1106",13,5,2,26,618,15180362,15180364,15180368,4,6,"SFIX",15180384,-16,-8
"1107",13,12,3,27,618,15190969,15190970,15190972,2,3,"SFIX",15190995,-23,-15
"1108",13,36,3,28,618,15200613,15200614,15200616,2,3,"SFIX",15200652,-36,-28
"1109",13,54,3,29,618,15228356,15228359,15228362,3,6,"SFIX",15228378,-16,-8
"1110",13,32,2,30,618,15240617,15240619,15240620,1,3,"SFIX",15240636,-16,-8
"1111",13,19,1,31,618,15375297,15375299,15375301,2,4,"SFIX",15375313,-12,-4
"1112",13,62,2,32,618,15396935,15396938,15396941,3,6,"SFIX",15396957,-16,-8
"1113",13,18,3,33,618,15403827,15403830,15403832,2,5,"SFIX",15403867,-35,-27
"1114",13,39,3,34,618,15451547,15451549,15451555,6,8,"SFIX",15451564,-9,-1
"1115",13,79,1,35,618,15463083,15463086,15463087,1,4,"SFIX",15463123,-36,-28
"1116",13,50,2,36,618,15469551,15469555,15469556,1,5,"SFIX",15469600,-44,-36
"1117",13,8,2,37,618,15495890,15495892,15495894,2,4,"SFIX",15495925,-31,-23
"1118",13,2,2,38,618,15515431,15515443,15515444,1,13,"SFIX",15515555,-111,-103
"1119",13,78,3,39,618,15533797,15533800,15533801,1,4,"SFIX",15533827,-26,-18
"1120",13,33,3,40,618,15561551,15561554,15561555,1,4,"SFIX",15561584,-29,-21
"1121",13,37,1,41,618,15570279,15570282,15570283,1,4,"SFIX",15570300,-17,-9
"1122",13,57,3,42,618,15595462,15595463,15595470,7,8,"SFIX",15595493,-23,-15
"1123",13,87,3,43,618,15627639,15627642,15627644,2,5,"SFIX",15627680,-36,-28
"1124",13,23,2,44,618,15632929,15632933,15632934,1,5,"SFIX",15632940,-6,2
"1125",13,86,2,45,618,15647789,15647791,15647793,2,4,"SFIX",15647822,-29,-21
"1126",13,6,3,46,618,15653766,15653768,15653770,2,4,"SFIX",15653805,-35,-27
"1127",13,59,2,47,618,15661272,15661298,15661299,1,27,"SFIX",15661407,-108,-100
"1128",13,42,3,48,618,15683326,15683329,15683331,2,5,"SFIX",15683360,-29,-21
"1129",13,61,1,49,618,15689444,15689458,15689465,7,21,"SFIX",15689594,-129,-121
"1130",13,67,1,50,618,15703663,15703666,15703670,4,7,"SFIX",15703700,-30,-22
"1131",13,16,1,51,618,15711207,15711210,15711216,6,9,"SFIX",15711224,-8,0
"1132",13,30,3,52,618,15728572,15728575,15728577,2,5,"SFIX",15728608,-31,-23
"1133",13,90,3,53,618,15760296,15760299,15760301,2,5,"SFIX",15760319,-18,-10
"1134",13,3,3,54,618,15773608,15773611,15773612,1,4,"SFIX",15773632,-20,-12
"1135",13,58,1,55,618,15780905,15780919,15780924,5,19,"SFIX",15781035,-111,-103
"1136",13,22,1,56,618,15797578,15797579,15797581,2,3,"SFIX",15797600,-19,-11
"1137",13,46,1,57,618,15804524,15804526,15804528,2,4,"SFIX",15804535,-7,1
"1138",13,74,2,58,618,15814087,15814090,15814091,1,4,"SFIX",15814118,-27,-19
"1139",13,17,2,59,618,15819017,15819018,15819019,1,2,"SFIX",15819052,-33,-25
"1140",13,45,3,60,618,15998151,15998154,15998156,2,5,"SFIX",15998183,-27,-19
"1141",13,40,1,61,618,16012458,16012508,16012512,4,54,"SFIX",16012554,-42,-34
"1142",13,68,2,62,618,16023654,16023656,16023662,6,8,"SFIX",16023700,-38,-30
"1143",13,24,3,63,618,16040182,16040185,16040191,6,9,"SFIX",16040215,-24,-16
"1144",13,65,2,64,618,16048727,16048729,16048731,2,4,"SFIX",16048768,-37,-29
"1145",13,10,1,65,618,16059696,16059700,16059701,1,5,"SFIX",16059728,-27,-19
"1146",13,41,2,66,618,16069086,16069098,16069099,1,13,"SFIX",16069141,-42,-34
"1147",13,9,3,67,618,16077468,16077472,16077473,1,5,"SFIX",16077489,-16,-8
"1148",13,28,1,68,618,16087512,16087514,16087516,2,4,"SFIX",16087554,-38,-30
"1149",13,35,2,69,618,16113073,16113089,16113091,2,18,"SFIX",16113126,-35,-27
"1150",13,82,1,70,618,16128677,16128681,16128686,5,9,"SFIX",16128708,-22,-14
"1151",13,29,2,71,618,16135018,16135021,16135022,1,4,"SFIX",16135054,-32,-24
"1152",13,76,1,72,618,16144129,16144131,16144132,1,3,"SFIX",16144154,-22,-14
"1153",13,48,3,73,618,16170900,16170914,16170919,5,19,"SFIX",16170957,-38,-30
"1154",13,85,1,74,618,16191270,16191273,16191274,1,4,"SFIX",16191287,-13,-5
"1155",13,44,2,75,618,16197849,16197852,16197854,2,5,"SFIX",16197875,-21,-13
"1156",13,56,2,76,618,16208242,16208246,16208249,3,7,"SFIX",16208279,-30,-22
"1157",13,80,2,77,618,16226992,16226996,16226997,1,5,"SFIX",16227044,-47,-39
"1158",13,25,1,78,618,16232231,16232235,16232240,5,9,"SFIX",16232278,-38,-30
"1159",13,26,2,79,618,16240854,16240857,16240858,1,4,"SFIX",16240893,-35,-27
"1160",13,52,1,80,618,16252330,16252338,16252342,4,12,"SFIX",16252372,-30,-22
"1161",13,14,2,81,618,16269295,16269298,16269304,6,9,"SFIX",16269327,-23,-15
"1162",13,34,1,82,618,16285242,16285246,16285249,3,7,"SFIX",16285281,-32,-24
"1163",13,38,2,83,618,16301142,16301145,16301146,1,4,"SFIX",16301172,-26,-18
"1164",13,55,1,84,618,16351395,16351398,16351399,1,4,"SFIX",16351420,-21,-13
"1165",13,1,1,85,618,16398656,16398659,16398660,1,4,"SFIX",16398678,-18,-10
"1166",13,88,1,86,618,16433175,16433178,16433179,1,4,"SFIX",16433214,-35,-27
"1167",13,60,3,87,618,16438874,16438877,16438882,5,8,"SFIX",16438922,-40,-32
"1168",13,84,3,88,618,16491496,16491500,16491501,1,5,"SFIX",16491517,-16,-8
"1169",13,31,1,89,618,16499088,16499091,16499093,2,5,"SFIX",16499128,-35,-27
"1170",13,70,1,90,618,16507103,16507105,16507110,5,7,"SFIX",16507134,-24,-16
"1171",14,51,1,1,618,15338314,15338318,15338322,4,8,"SFIX",15338346,-24,-16
"1172",14,53,3,2,618,15357932,15357936,15357940,4,8,"SFIX",15357972,-32,-24
"1173",14,22,2,3,618,15407366,15407369,15407373,4,7,"SFIX",15407391,-18,-10
"1174",14,31,2,4,618,15421122,15421126,15421127,1,5,"SFIX",15421142,-15,-7
"1175",14,80,3,5,618,15452278,15452282,15452283,1,5,"SFIX",15452299,-16,-8
"1176",14,77,3,6,618,15478496,15478500,15478505,5,9,"SFIX",15478529,-24,-16
"1177",14,57,1,7,618,15494556,15494559,15494564,5,8,"SFIX",15494589,-25,-17
"1178",14,24,1,8,618,15656240,15656244,15656245,1,5,"SFIX",15656277,-32,-24
"1179",14,87,1,9,618,15686358,15686361,15686363,2,5,"SFIX",15686386,-23,-15
"1180",14,3,1,10,618,15695491,15695494,15695495,1,4,"SFIX",15695513,-18,-10
"1181",14,39,1,11,618,15705969,15705973,15705973,0,4,"SFIX",15706025,-52,-44
"1182",14,76,2,12,618,15744086,15744091,15744092,1,6,"SFIX",15744113,-21,-13
"1183",14,61,2,13,618,15779794,15779794,15779795,1,1,"SFIX",15779897,-102,-94
"1184",14,5,3,14,618,15801370,15801379,15801381,2,11,"SFIX",15801753,-372,-364
"1185",14,38,3,15,618,15817097,15817101,15817102,1,5,"SFIX",15817136,-34,-26
"1186",14,1,2,16,618,15862738,15862741,15862747,6,9,"SFIX",15862795,-48,-40
"1187",14,79,2,17,618,15874832,15874835,15874836,1,4,"SFIX",15874866,-30,-22
"1188",14,86,3,18,618,15884144,15884148,15884151,3,7,"SFIX",15884167,-16,-8
"1189",14,48,1,19,618,15925313,15925317,15925323,6,10,"SFIX",15925349,-26,-18
"1190",14,60,1,20,618,15935426,15935429,15935432,3,6,"SFIX",15935460,-28,-20
"1191",14,56,3,21,618,15948250,15948254,15948260,6,10,"SFIX",15948277,-17,-9
"1192",14,16,2,22,618,15971217,15971221,15971228,7,11,"SFIX",15971269,-41,-33
"1193",14,72,1,23,618,15984902,15984906,15984907,1,5,"SFIX",15984931,-24,-16
"1194",14,28,2,24,618,16080448,16080452,16080453,1,5,"SFIX",16080491,-38,-30
"1195",14,88,2,25,618,16092038,16092042,16092042,0,4,"SFIX",16092061,-19,-11
"1196",14,47,3,26,618,16106269,16106273,16106274,1,5,"SFIX",16106285,-11,-3
"1197",14,26,3,27,618,16172700,16172703,16172705,2,5,"SFIX",16172723,-18,-10
"1198",14,78,1,28,618,16199314,16199323,16199326,3,12,"EFIX",16199302,409,417
"1199",14,4,2,29,618,16205584,16205584,16205586,2,2,"SFIX",16205610,-24,-16
"1200",14,84,1,30,618,16223728,16223733,16223734,1,6,"SFIX",16223765,-31,-23
"1201",14,8,3,31,618,16244907,16244911,16244915,4,8,"SFIX",16244923,-8,0
"1202",14,63,1,32,618,16266130,16266133,16266135,2,5,"SFIX",16266163,-28,-20
"1203",14,17,3,33,618,16294688,16294692,16294698,6,10,"SFIX",16294716,-18,-10
"1204",14,29,3,34,618,16318627,16318630,16318632,2,5,"SFIX",16318656,-24,-16
"1205",14,11,3,35,618,16335707,16335711,16335714,3,7,"SFIX",16335743,-29,-21
"1206",14,58,2,36,618,16352347,16352350,16352352,2,5,"SFIX",16352363,-11,-3
"1207",14,89,3,37,618,16363554,16363558,16363559,1,5,"SFIX",16363593,-34,-26
"1208",14,49,2,38,618,16377907,16377911,16377913,2,6,"SFIX",16377931,-18,-10
"1209",14,64,2,39,618,16405428,16405431,16405433,2,5,"SFIX",16405457,-24,-16
"1210",14,45,1,40,618,16413086,16413091,16413092,1,6,"SFIX",16413112,-20,-12
"1211",14,42,1,41,618,16423543,16423547,16423550,3,7,"SFIX",16423562,-12,-4
"1212",14,40,2,42,618,16432726,16432731,16432732,1,6,"EFIX",16432729,381,389
"1213",14,52,2,43,618,16451478,16451481,16451483,2,5,"SFIX",16451504,-21,-13
"1214",14,13,2,44,618,16467222,16467226,16467233,7,11,"SFIX",16467259,-26,-18
"1215",14,65,3,45,618,16475220,16475224,16475225,1,5,"SFIX",16475248,-23,-15
"1216",14,37,2,46,618,16482812,16482817,16482818,1,6,"SFIX",16482837,-19,-11
"1217",14,67,2,47,618,16492645,16492648,16492649,1,4,"SFIX",16492681,-32,-24
"1218",14,25,2,48,618,16501457,16501459,16501462,3,5,"SFIX",16501467,-5,3
"1219",14,66,1,49,618,16523398,16523401,16523403,2,5,"SFIX",16523415,-12,-4
"1220",14,18,1,50,618,16537984,16537988,16537989,1,5,"SFIX",16538015,-26,-18
"1221",14,73,2,51,618,16552097,16552102,16552103,1,6,"SFIX",16552134,-31,-23
"1222",14,44,3,52,618,16573918,16573923,16573924,1,6,"SFIX",16573948,-24,-16
"1223",14,70,2,53,618,16583369,16583372,16583373,1,4,"SFIX",16583409,-36,-28
"1224",14,20,3,54,618,16605129,16605133,16605134,1,5,"SFIX",16605161,-27,-19
"1225",14,19,2,55,618,16613513,16613517,16613517,0,4,"SFIX",16613538,-21,-13
"1226",14,36,1,56,618,16638235,16638239,16638241,2,6,"SFIX",16638271,-30,-22
"1227",14,2,3,57,618,16657473,16657477,16657478,1,5,"SFIX",16657509,-31,-23
"1228",14,41,3,58,618,16690277,16690280,16690285,5,8,"SFIX",16690312,-27,-19
"1229",14,10,2,59,618,16724466,16724469,16724471,2,5,"SFIX",16724493,-22,-14
"1230",14,71,3,60,618,16821959,16821963,16821964,1,5,"SFIX",16821988,-24,-16
"1231",14,59,3,61,618,16829614,16829617,16829619,2,5,"SFIX",16829635,-16,-8
"1232",14,54,1,62,618,16837279,16837283,16837289,6,10,"SFIX",16837306,-17,-9
"1233",14,69,1,63,618,16855614,16855618,16855623,5,9,"SFIX",16855632,-9,-1
"1234",14,30,1,64,618,16862464,16862472,16862473,1,9,"SFIX",16862507,-34,-26
"1235",14,9,1,65,618,16876599,16876602,16876603,1,4,"SFIX",16876632,-29,-21
"1236",14,32,3,66,618,16886907,16886911,16886916,5,9,"SFIX",16886946,-30,-22
"1237",14,14,3,67,618,16905464,16905466,16905468,2,4,"SFIX",16905485,-17,-9
"1238",14,34,2,68,618,16916308,16916358,16916363,5,55,"SFIX",16916364,-1,7
"1239",14,55,2,69,618,16941513,16941517,16941519,2,6,"SFIX",16941534,-15,-7
"1240",14,83,3,70,618,16973973,16973977,16973978,1,5,"SFIX",16973996,-18,-10
"1241",14,81,1,71,618,16981916,16981920,16981922,2,6,"SFIX",16981949,-27,-19
"1242",14,85,2,72,618,16989666,16989670,16989672,2,6,"SFIX",16989701,-29,-21
"1243",14,90,1,73,618,17006998,17007009,17007010,1,12,"SFIX",17007013,-3,5
"1244",14,82,2,74,618,17031069,17031073,17031079,6,10,"SFIX",17031110,-31,-23
"1245",14,23,3,75,618,17059263,17059266,17059267,1,4,"SFIX",17059297,-30,-22
"1246",14,68,3,76,618,17074034,17074036,17074039,3,5,"SFIX",17074059,-20,-12
"1247",14,43,2,77,618,17083953,17083958,17083959,1,6,"SFIX",17083977,-18,-10
"1248",14,75,1,78,618,17093230,17093234,17093234,0,4,"SFIX",17093257,-23,-15
"1249",14,12,1,79,618,17100929,17100932,17100936,4,7,"SFIX",17100957,-21,-13
"1250",14,62,3,80,618,17130322,17130326,17130329,3,7,"SFIX",17130370,-41,-33
"1251",14,35,3,81,618,17141518,17141521,17141526,5,8,"SFIX",17141527,-1,7
"1252",14,33,1,82,618,17160770,17160774,17160780,6,10,"SFIX",17160803,-23,-15
"1253",14,74,3,83,618,17230847,17230850,17230854,4,7,"SFIX",17230891,-37,-29
"1254",14,46,2,84,618,17245829,17245833,17245834,1,5,"SFIX",17245849,-15,-7
"1255",14,27,1,85,618,17260059,17260062,17260064,2,5,"SFIX",17260077,-13,-5
"1256",14,50,3,86,618,17269387,17269391,17269396,5,9,"SFIX",17269424,-28,-20
"1257",14,21,1,87,618,17277292,17277295,17277297,2,5,"SFIX",17277340,-43,-35
"1258",14,7,2,88,618,17286584,17286588,17286590,2,6,"SFIX",17286616,-26,-18
"1259",14,6,1,89,618,17295019,17295022,17295024,2,5,"SFIX",17295044,-20,-12
"1260",14,15,1,90,618,17356435,17356438,17356438,0,3,"SFIX",17356536,-98,-90
"1261",15,23,1,1,618,17979172,17979176,17979176,0,4,"SFIX",17979206,-30,-22
"1262",15,37,3,2,618,18010590,18010594,18010596,2,6,"SFIX",18010613,-17,-9
"1263",15,57,2,3,618,18031701,18031705,18031706,1,5,"SFIX",18031725,-19,-11
"1264",15,71,1,4,618,18054614,18054618,18054623,5,9,"SFIX",18054661,-38,-30
"1265",15,27,2,5,618,18063671,18063673,18063674,1,3,"SFIX",18063711,-37,-29
"1266",15,45,2,6,618,18084504,18084507,18084509,2,5,"SFIX",18084545,-36,-28
"1267",15,84,2,7,618,18111807,18111810,18111815,5,8,"SFIX",18111844,-29,-21
"1268",15,74,1,8,618,18120835,18120839,18120840,1,5,"SFIX",18120880,-40,-32
"1269",15,77,1,9,618,18129965,18129968,18129973,5,8,"SFIX",18129991,-18,-10
"1270",15,11,1,10,618,18195002,18195005,18195006,1,4,"SFIX",18195044,-38,-30
"1271",15,50,1,11,618,18207885,18207889,18207893,4,8,"SFIX",18207923,-30,-22
"1272",15,12,2,12,618,18217599,18217601,18217607,6,8,"SFIX",18217645,-38,-30
"1273",15,83,1,13,618,18227666,18227669,18227670,1,4,"SFIX",18227689,-19,-11
"1274",15,54,2,14,618,18240298,18240302,18240304,2,6,"SFIX",18240338,-34,-26
"1275",15,66,2,15,618,18270598,18270601,18270603,2,5,"SFIX",18270643,-40,-32
"1276",15,36,2,16,618,18278740,18278746,18278750,4,10,"SFIX",18278802,-52,-44
"1277",15,6,2,17,618,18313540,18313543,18313546,3,6,"SFIX",18313569,-23,-15
"1278",15,81,2,18,618,18334763,18334766,18334767,1,4,"SFIX",18334798,-31,-23
"1279",15,38,1,19,618,18354252,18354256,18354256,0,4,"SFIX",18354274,-18,-10
"1280",15,80,1,20,618,18363454,18363458,18363458,0,4,"SFIX",18363494,-36,-28
"1281",15,58,3,21,618,18370025,18370028,18370030,2,5,"SFIX",18370050,-20,-12
"1282",15,49,3,22,618,18380384,18380387,18380393,6,9,"SFIX",18380422,-29,-21
"1283",15,55,3,23,618,18390160,18390164,18390167,3,7,"SFIX",18390177,-10,-2
"1284",15,25,3,24,618,18410221,18410225,18410227,2,6,"SFIX",18410232,-5,3
"1285",15,69,2,25,618,18435548,18435553,18435558,5,10,"SFIX",18435597,-39,-31
"1286",15,73,3,26,618,18454699,18454702,18454703,1,4,"SFIX",18454729,-26,-18
"1287",15,30,2,27,618,18484402,18484404,18484405,1,3,"SFIX",18484430,-25,-17
"1288",15,44,1,28,618,18494028,18494031,18494037,6,9,"SFIX",18494066,-29,-21
"1289",15,8,1,29,618,18577845,18577849,18577850,1,5,"SFIX",18577881,-31,-23
"1290",15,88,3,30,618,18587251,18587256,18587257,1,6,"SFIX",18587295,-38,-30
"1291",15,86,1,31,618,18595604,18595623,18595625,2,21,"SFIX",18595657,-32,-24
"1292",15,31,3,32,618,18616095,18616099,18616100,1,5,"SFIX",18616121,-21,-13
"1293",15,20,1,33,618,18632438,18632443,18632444,1,6,"SFIX",18632480,-36,-28
"1294",15,85,3,34,618,18664275,18664278,18664280,2,5,"SFIX",18664300,-20,-12
"1295",15,62,1,35,618,18670038,18670041,18670048,7,10,"SFIX",18670088,-40,-32
"1296",15,65,1,36,618,18701068,18701072,18701073,1,5,"SFIX",18701099,-26,-18
"1297",15,67,3,37,618,18725089,18725093,18725099,6,10,"SFIX",18725116,-17,-9
"1298",15,75,2,38,618,18732819,18732823,18732824,1,5,"SFIX",18732843,-19,-11
"1299",15,7,3,39,618,18746461,18746465,18746467,2,6,"SFIX",18746507,-40,-32
"1300",15,17,1,40,618,18756842,18756846,18756852,6,10,"SFIX",18756875,-23,-15
"1301",15,59,1,41,618,18770348,18770351,18770353,2,5,"SFIX",18770355,-2,6
"1302",15,2,1,42,618,18782876,18782880,18782884,4,8,"SFIX",18782921,-37,-29
"1303",15,78,2,43,618,18809380,18809390,18809391,1,11,"SFIX",18809620,-229,-221
