"","sub","cond","item","seq","start_time","end_time","duration_ms"
"2223",7,2,5,83,19030714,19034338,3624
"2282",7,1,7,84,19081400,19085906,4506
"2301",7,2,80,85,19091971,19096490,4519
"2313",7,1,37,86,19099120,19102471,3351
"2332",7,1,52,87,19107477,19111859,4382
"2364",7,1,31,88,19127710,19131915,4205
"2392",7,3,18,89,19144654,19148851,4197
"2472",7,1,49,90,19214483,19218644,4161
"1112",8,1,87,1,3849818,3853359,3541
"1315",8,1,6,2,3863153,3866335,3182
"1614",8,3,59,3,3879652,3881596,1944
"1911",8,3,20,4,3893148,3896057,2909
"2314",8,2,28,5,3916659,3921972,5313
"254",8,1,3,6,3927904,3931292,3388
"274",8,1,42,7,3936887,3940742,3855
"303",8,1,48,8,3956218,3958852,2634
"323",8,3,32,9,3965399,3970857,5458
"341",8,3,50,10,3978890,3983330,4440
"37",8,1,27,11,4001582,4004408,2826
"411",8,1,30,12,4027413,4029965,2552
"471",8,1,9,13,4063025,4066358,3333
"492",8,3,29,14,4075543,4079374,3831
"533",8,3,71,15,4099484,4103590,4106
"541",8,2,22,16,4107729,4110833,3104
"562",8,2,40,17,4115222,4119262,4040
"582",8,3,2,18,4126071,4130462,4391
"603",8,2,82,19,4135927,4139742,3815
"612",8,2,67,20,4142883,4146400,3517
"621",8,1,36,21,4149579,4153632,4053
"645",8,3,26,22,4160312,4163178,2866
"663",8,1,51,23,4170322,4173152,2830
"683",8,2,49,24,4178470,4184423,5953
"703",8,2,79,25,4189825,4192215,2390
"721",8,3,68,26,4205969,4210687,4718
"733",8,1,66,27,4215859,4219375,3516
"742",8,1,33,28,4228107,4233691,5584
"772",8,3,14,29,4250104,4253688,3584
"794",8,1,84,30,4262169,4266112,3943
"812",8,3,74,31,4281688,4284496,2808
"824",8,1,45,32,4287731,4291581,3850
"842",8,2,64,33,4296272,4299742,3470
"852",8,3,8,34,4305637,4311539,5902
"875",8,3,47,35,4317929,4320755,2826
"894",8,2,1,36,4492152,4496010,3858
"914",8,2,10,37,4501080,4503978,2898
"942",8,1,12,38,4519487,4523418,3931
"1013",8,3,86,39,4565247,4569771,4524
"1042",8,2,85,40,4595691,4600525,4834
"1055",8,1,69,41,4604981,4608739,3758
"1072",8,3,62,42,4621557,4625515,3958
"109",8,3,77,43,4636865,4639721,2856
"1103",8,3,11,44,4645654,4649039,3385
"1123",8,3,5,45,4656312,4658716,2404
"1142",8,1,15,46,4665660,4668852,3192
"1193",8,2,19,47,4704726,4707550,2824
"1233",8,2,13,48,4733236,4738828,5592
"1251",8,3,89,49,4745238,4750621,5383
"1272",8,2,31,50,4760793,4765117,4324
"1316",8,1,21,51,4782608,4785213,2605
"1332",8,1,60,52,4793051,4795933,2882
"1452",8,1,39,53,4879650,4882702,3052
"1481",8,2,61,54,4900066,4904654,4588
"1497",8,3,53,55,4908297,4911254,2957
"1524",8,1,78,56,4922600,4925704,3104
"1543",8,2,70,57,4938326,4942615,4289
"1552",8,2,16,58,4945651,4949007,3356
"1583",8,1,54,59,4963046,4966791,3745
"1601",8,2,76,60,4973006,4977081,4075
"1633",8,3,23,61,4993662,4996175,2513
"1661",8,1,75,62,5011913,5015464,3551
"1683",8,2,73,63,5199575,5201837,2262
"1714",8,3,65,64,5220737,5223377,2640
"1722",8,3,44,65,5226693,5230097,3404
"1745",8,3,17,66,5237386,5240131,2745
"1763",8,1,57,67,5246378,5248970,2592
"1783",8,3,41,68,5258808,5261660,2852
"1832",8,2,88,69,5292393,5295794,3401
"1844",8,2,7,70,5300144,5303202,3058
"1902",8,3,56,71,5339827,5343211,3384
"1992",8,2,4,72,5407337,5409539,2202
"2013",8,3,38,73,5414572,5418836,4264
"2041",8,1,63,74,5434041,5436176,2135
"2055",8,3,80,75,5440154,5443245,3091
"2062",8,1,18,76,5445865,5449408,3543
"2082",8,3,35,77,5457800,5460164,2364
"2121",8,2,43,78,5484236,5487220,2984
"2153",8,2,34,79,5497475,5501142,3667
"2204",8,1,90,80,5532785,5536925,4140
"2212",8,1,81,81,5541935,5545173,3238
"2232",8,2,52,82,5555102,5558573,3471
"2251",8,2,55,83,5565497,5568717,3220
"227",8,2,37,84,5575309,5577389,2080
"2302",8,2,25,85,5588462,5592454,3992
"2351",8,2,58,86,5619988,5622165,2177
"2372",8,1,72,87,5627582,5630478,2896
"2393",8,2,46,88,5642362,5645313,2951
"2452",8,3,83,89,5687357,5691094,3737
"2463",8,1,24,90,5696142,5699030,2888
"915",9,2,15,1,289311,298351,9040
"129",9,2,84,2,314857,321196,6339
"1510",9,3,7,3,347817,356735,8918
"1810",9,3,64,4,379895,384860,4965
"2010",9,2,45,5,399275,405828,6553
"2210",9,2,87,6,412056,418985,6929
"249",9,3,37,7,432011,438036,6025
"293",9,2,24,8,474137,479618,5481
"312",9,2,30,9,485507,489197,3690
"334",9,3,61,10,494674,498726,4052
"363",9,2,54,11,523630,531437,7807
"392",9,3,16,12,542752,547937,5185
"412",9,1,74,13,553050,559774,6724
"425",9,2,36,14,564223,569981,5758
"465",9,3,49,15,593466,599389,5923
"503",9,1,14,16,622062,628695,6633
"523",9,3,76,17,633923,638706,4783
"534",9,1,65,18,642444,645998,3554
"542",9,1,35,19,649224,653763,4539
"634",9,3,58,20,724260,727506,3246
"664",9,2,27,21,739847,743591,3744
"684",9,3,88,22,749498,756111,6613
"694",9,2,72,23,758494,762927,4433
"734",9,1,80,24,793055,798356,5301
"773",9,2,9,25,828957,832751,3794
"795",9,2,51,26,890247,894322,4075
"831",9,1,5,27,922287,926089,3802
"853",9,3,46,28,935176,939864,4688
"916",9,1,32,29,984412,990017,5605
"943",9,2,66,30,1009708,1014574,4866
"963",9,3,73,31,1027157,1038857,11700
"974",9,2,90,32,1042420,1047961,5541
"991",9,1,44,33,1058233,1062018,3785
"1014",9,1,83,34,1068242,1073042,4800
"1023",9,1,56,35,1076983,1080841,3858
"1043",9,1,29,36,1087506,1094870,7364
"1073",9,3,85,37,1106355,1111330,4975
"1104",9,3,70,38,1129725,1136171,6446
"1133",9,1,8,39,1156849,1160211,3362
"1155",9,2,12,40,1166262,1171171,4909
"1194",9,1,59,41,1197484,1200747,3263
"1213",9,1,2,42,1205694,1209732,4038
"1234",9,3,22,43,1216383,1221476,5093
"1266",9,1,77,44,1240982,1245444,4462
"1273",9,1,47,45,1248625,1253860,5235
"1317",9,1,20,46,1277136,1280508,3372
"1361",9,2,63,47,1309078,1314325,5247
"1375",9,3,79,48,1322098,1325836,3738
"1391",9,3,19,49,1338068,1342072,4004
"1413",9,1,38,50,1348043,1353316,5273
"1433",9,2,33,51,1362042,1366090,4048
"1453",9,1,41,52,1371649,1374477,2828
"1482",9,1,50,53,1390597,1394095,3498
"1512",9,1,53,54,1411681,1414861,3180
"1544",9,2,42,55,1446335,1449581,3246
"1622",9,3,43,56,1600538,1607331,6793
"1642",9,1,62,57,1612717,1616839,4122
"1653",9,1,89,58,1619287,1623759,4472
"1673",9,2,6,59,1639872,1644753,4881
"1701",9,1,68,60,1661070,1667914,6844
"1715",9,3,52,61,1672055,1675440,3385
"1746",9,1,11,62,1688745,1691823,3078
"1764",9,1,71,63,1697338,1701688,4350
"1792",9,1,26,64,1719193,1722993,3800
"1812",9,2,57,65,1729613,1733702,4089
"1851",9,2,48,66,1757343,1761252,3909
"1882",9,3,34,67,1775639,1781817,6178
"1903",9,2,81,68,1787622,1792537,4915
"1923",9,2,78,69,1804953,1808993,4040
"1953",9,2,3,70,1828362,1831326,2964
"1973",9,3,31,71,1839944,1848594,8650
"2003",9,3,67,72,1860255,1864969,4714
"2014",9,3,1,73,1867332,1871297,3965
"2032",9,3,13,74,1876599,1880674,4075
"2056",9,2,21,75,1885968,1890658,4690
"2072",9,2,18,76,1897857,1901346,3489
"2093",9,2,60,77,1907243,1911866,4623
"2115",9,1,17,78,1917650,1921140,3490
"2192",9,1,23,79,1978522,1981051,2529
"2213",9,2,39,80,1988286,1991523,3237
"2233",9,3,25,81,1997733,2000972,3239
"2252",9,3,28,82,2008025,2014211,6186
"2271",9,3,82,83,2021077,2025827,4750
"2283",9,2,69,84,2030970,2034419,3449
"2315",9,3,4,85,2054359,2059115,4756
"2365",9,3,40,86,2103675,2106091,2416
"2382",9,1,86,87,2124191,2128292,4101
"2394",9,3,55,88,2131188,2134188,3000
"2414",9,3,10,89,2140523,2145216,4693
"2473",9,2,75,90,2187662,2191236,3574
"917",10,3,9,1,5663405,5677348,13943
"1113",10,3,72,2,5685125,5692399,7274
"1210",10,2,41,3,5694997,5700918,5921
"1615",10,2,50,4,5727507,5735775,8268
"1813",10,2,20,5,5745672,5751548,5876
"2015",10,1,13,6,5757020,5763036,6016
"2214",10,1,64,7,5772347,5783300,10953
"275",10,2,17,8,5829731,5837688,7957
"371",10,1,10,9,5925447,5931124,5677
"393",10,1,16,10,5937659,5943836,6177
"413",10,3,69,11,5956366,5961067,4701
"433",10,1,70,12,5977546,5988228,10682
"455",10,3,27,13,6001472,6006572,5100
"472",10,3,81,14,6013120,6021004,7884
"504",10,2,89,15,6044722,6050459,5737
"514",10,2,86,16,6053047,6063227,10180
"524",10,1,34,17,6068081,6080770,12689
"554",10,3,78,18,6102909,6110667,7758
"573",10,3,12,19,6125111,6133761,8650
"595",10,1,73,20,6140688,6149419,8731
"604",10,3,21,21,6152397,6163782,11385
"652",10,2,2,22,6212822,6220635,7813
"695",10,3,51,23,6250586,6258302,7716
"714",10,2,38,24,6265227,6271412,6185
"735",10,3,57,25,6281634,6286132,4498
"755",10,2,35,26,6297230,6302884,5654
"774",10,3,39,27,6311037,6318826,7789
"802",10,1,82,28,6336863,6345357,8494
"832",10,1,28,29,6533677,6540607,6930
"882",10,3,18,30,6578485,6585583,7098
"975",10,1,61,31,6667543,6673163,5620
"992",10,2,71,32,6685027,6691720,6693
"1015",10,3,48,33,6710215,6722320,12105
"1035",10,2,83,34,6728581,6735513,6932
"1044",10,1,58,35,6738932,6746473,7541
"1061",10,3,87,36,6754040,6760961,6921
"1074",10,1,79,37,6763886,6768987,5101
"1105",10,2,59,38,6794600,6799513,4913
"1134",10,3,63,39,6812620,6818297,5677
"1143",10,3,24,40,6821409,6828569,7160
"1223",10,1,46,41,6900114,6907075,6961
"1267",10,3,54,42,6932819,6941427,8608
"1282",10,2,26,43,6948011,6954574,6563
"1324",10,1,25,44,6985422,6991723,6301
"1343",10,1,22,45,6999628,7004016,4388
"1376",10,1,4,46,7023094,7029324,6230
"1392",10,1,43,47,7035920,7039420,3500
"1414",10,1,85,48,7046303,7052929,6626
"1473",10,2,32,49,7104630,7111927,7297
"1502",10,1,67,50,7131241,7135182,3941
"1525",10,3,3,51,7146288,7150040,3752
"1553",10,2,53,52,7166271,7170692,4421
"1573",10,3,15,53,7179694,7183909,4215
"1593",10,1,55,54,7190546,7194131,3585
"1616",10,3,66,55,7204145,7209774,5629
"1623",10,1,1,56,7365093,7371215,6122
"1643",10,1,37,57,7381389,7387367,5978
"1674",10,1,7,58,7407450,7413359,5909
"1692",10,1,88,59,7420765,7429541,8776
"1732",10,2,68,60,7467977,7475656,7679
"1747",10,2,56,61,7478633,7485842,7209
"1772",10,2,74,62,7512942,7524529,11587
"1793",10,3,60,63,7543707,7553518,9811
"1833",10,2,29,64,7590122,7595905,5783
"1862",10,3,33,65,7617089,7621353,4264
"1883",10,1,19,66,7630583,7637023,6440
"1904",10,2,8,67,7644092,7649642,5550
"1932",10,1,49,68,7672163,7680570,8407
"1954",10,3,42,69,7691357,7696506,5149
"1993",10,3,90,70,7731117,7741200,10083
"2024",10,2,80,71,7763688,7769051,5363
"2033",10,3,84,72,7772966,7780340,7374
"2083",10,2,77,73,7822428,7826985,4557
"2102",10,3,30,74,7886781,7891185,4404
"2122",10,2,11,75,7897349,7902730,5381
"2154",10,1,40,76,7920228,7926444,6216
"2193",10,2,14,77,7953239,7963077,9838
"2215",10,3,6,78,7969388,7978538,9150
"2234",10,1,76,79,7988621,7999293,10672
"2242",10,2,44,80,8004179,8009862,5683
"2262",10,1,52,81,8020972,8026888,5916
"2303",10,2,5,82,8048454,8053078,4624
"2322",10,2,65,83,8059972,8066766,6794
"2333",10,3,36,84,8068982,8072663,3681
"2366",10,1,31,85,8088291,8093342,5051
"2383",10,2,62,86,8101746,8107556,5810
"2395",10,2,47,87,8112049,8117910,5861
"2415",10,2,23,88,8126850,8133670,6820
"2464",10,3,75,89,8166237,8170850,4613
"2474",10,3,45,90,8174037,8179362,5325
"918",11,1,30,1,7383368,7387105,3737
"1214",11,1,78,2,7402202,7405984,3782
"1513",11,1,84,3,7423909,7427471,3562
"2116",11,3,74,4,7465402,7468868,3466
"2216",11,1,90,5,7474923,7478717,3794
"2316",11,3,41,6,7482185,7485928,3743
"255",11,1,21,7,7490958,7495033,4075
"276",11,3,80,8,7499722,7505376,5654
"282",11,1,48,9,7508569,7512168,3599
"304",11,2,64,10,7517841,7521920,4079
"313",11,3,8,11,7525086,7528649,3563
"335",11,1,75,12,7534308,7537301,2993
"354",11,2,52,13,7547672,7551515,3843
"384",11,3,47,14,7565220,7568873,3653
"403",11,2,55,15,7574187,7577307,3120
"426",11,2,46,16,7582428,7585986,3558
"456",11,1,6,17,7597371,7601545,4174
"473",11,3,2,18,7605360,7609633,4273
"505",11,3,59,19,7626252,7629181,2929
"543",11,3,17,20,7647599,7650770,3171
"574",11,1,42,21,7662058,7665037,2979
"596",11,2,40,22,7669892,7673316,3424
"613",11,2,37,23,7681093,7684722,3629
"635",11,3,5,24,7689730,7693362,3632
"653",11,2,10,25,7698378,7701698,3320
"673",11,1,15,26,7709579,7712698,3119
"763",11,2,25,27,7769989,7773467,3478
"782",11,3,38,28,7778019,7781956,3937
"825",11,2,28,29,7800783,7804454,3671
"843",11,3,11,30,7868592,7871980,3388
"876",11,2,88,31,8064338,8067670,3332
"883",11,3,83,32,8071899,8075894,3995
"919",11,3,71,33,8092134,8096118,3984
"931",11,3,77,34,8106881,8110033,3152
"953",11,3,56,35,8120563,8123966,3403
"976",11,2,31,36,8129704,8134103,4399
"1005",11,1,24,37,8143725,8147703,3978
"1045",11,1,63,38,8167352,8169775,2423
"1056",11,3,32,39,8172160,8175391,3231
"1106",11,1,39,40,8203316,8206261,2945
"1161",11,3,53,41,8239613,8242466,2853
"1182",11,2,34,42,8246860,8250408,3548
"1202",11,1,36,43,8254982,8258168,3186
"1224",11,2,19,44,8264486,8267384,2898
"1252",11,2,58,45,8279745,8283440,3695
"1283",11,1,45,46,8295199,8298978,3779
"1325",11,1,9,47,8320098,8323883,3785
"1454",11,2,85,48,8405547,8408518,2971
"1474",11,1,72,49,8418669,8421489,2820
"1483",11,1,51,50,8424788,8430249,5461
"1503",11,3,14,51,8437300,8440186,2886
"1526",11,3,29,52,8448420,8452793,4373
"1545",11,3,20,53,8458603,8462050,3447
"1584",11,2,43,54,8479493,8482954,3461
"1624",11,3,26,55,8500597,8504530,3933
"1644",11,3,68,56,8510957,8515902,4945
"1662",11,2,79,57,8526611,8528914,2303
"1675",11,2,73,58,8739352,8742064,2712
"1693",11,2,1,59,8753554,8756628,3074
"1716",11,3,35,60,8761100,8763966,2866
"1748",11,1,66,61,8780906,8785573,4667
"1754",11,3,65,62,8789863,8793509,3646
"1765",11,2,61,63,8799110,8803487,4377
"1794",11,1,87,64,8823995,8828470,4475
"1824",11,2,70,65,8844802,8847902,3100
"1834",11,1,27,66,8850851,8856830,5979
"1852",11,1,12,67,8862596,8866526,3930
"1873",11,1,3,68,8870899,8874342,3443
"1894",11,3,62,69,8879149,8882847,3698
"1905",11,1,81,70,8884976,8888678,3702
"1924",11,2,22,71,8896067,8899006,2939
"1964",11,1,57,72,8916904,8919729,2825
"2016",11,1,69,73,8948416,8951802,3386
"2025",11,2,16,74,8955435,8958947,3512
"2042",11,2,7,75,8963214,8967135,3921
"2063",11,3,50,76,8974253,8977685,3432
"2103",11,1,54,77,8997474,9002623,5149
"2123",11,2,4,78,9007015,9010647,3632
"2155",11,3,86,79,9020323,9026173,5850
"2181",11,1,18,80,9041629,9044484,2855
"2217",11,2,76,81,9057822,9060920,3098
"2253",11,3,44,82,9086708,9089848,3140
"2272",11,1,33,83,9095523,9099273,3750
"2294",11,2,67,84,9104132,9107650,3518
"2317",11,1,60,85,9117165,9120350,3185
"2334",11,2,82,86,9125994,9128857,2863
"2342",11,3,89,87,9131906,9134825,2919
"2367",11,2,13,88,9144508,9147052,2544
"2384",11,2,49,89,9151841,9155921,4080
"2465",11,3,23,90,9198908,9201978,3070
"1318",12,3,13,1,11350604,11353815,3211
"1717",12,1,5,2,11377866,11382343,4477
"2017",12,3,55,3,11397486,11404247,6761
"2410",12,3,52,4,11431359,11436872,5513
"261",12,2,45,5,11442501,11446567,4066
"283",12,3,28,6,11454928,11464112,9184
"305",12,2,9,7,11469751,11476544,6793
"342",12,1,59,8,11499663,11503443,3780
"404",12,3,19,9,11549453,11552917,3464
"427",12,3,4,10,11557651,11562832,5181
"44",12,2,51,11,11569708,11577009,7301
"466",12,2,24,12,11588792,11592462,3670
"493",12,3,1,13,11607735,11612949,5214
"515",12,3,73,14,11621036,11625594,4558
"544",12,2,27,15,11652131,11657538,5407
"583",12,2,36,16,11681292,11684914,3622
"646",12,2,90,17,11725733,11732324,6591
"665",12,3,40,18,11744915,11749442,4527
"696",12,3,61,19,11766464,11770715,4251
"715",12,1,71,20,11797381,11802172,4791
"722",12,3,25,21,11805354,11810089,4735
"743",12,3,46,22,11816573,11821892,5319
"775",12,1,89,23,11839420,11843991,4571
"783",12,2,6,24,11846752,11853231,6479
"803",12,3,7,25,11859161,11862884,3723
"826",12,1,38,26,11871467,11878768,7301
"862",12,1,44,27,11997203,12001845,4642
"902",12,3,49,28,12032560,12040995,8435
"925",12,1,68,29,12047710,12054366,6656
"932",12,3,16,30,12056900,12064718,7818
"1016",12,1,62,31,12137893,12143401,5508
"1024",12,2,21,32,12146080,12151172,5092
"1046",12,2,66,33,12156857,12162661,5804
"1057",12,2,18,34,12172608,12177203,4595
"1083",12,1,77,35,12198086,12203175,5089
"1114",12,3,79,36,12238372,12245072,6700
"1135",12,3,85,37,12259375,12267040,7665
"1144",12,3,82,38,12270717,12276324,5607
"1156",12,1,8,39,12279254,12285539,6285
"1175",12,1,80,40,12294191,12305184,10993
"1183",12,2,57,41,12311928,12319278,7350
"1203",12,2,15,42,12329487,12336121,6634
"1225",12,1,35,43,12343343,12350121,6778
"1253",12,2,54,44,12381031,12385050,4019
"1274",12,1,32,45,12393751,12400417,6666
"1291",12,3,88,46,12409003,12414400,5397
"1303",12,2,69,47,12420424,12427492,7068
"1319",12,1,65,48,12433452,12440610,7158
"1326",12,3,67,49,12445116,12452979,7863
"1333",12,2,63,50,12456371,12461486,5115
"1377",12,3,22,51,12507683,12514288,6605
"1402",12,2,84,52,12531396,12537431,6035
"1415",12,1,26,53,12545605,12551836,6231
"1442",12,3,34,54,12566215,12569947,3732
"1498",12,1,11,55,12610405,12617772,7367
"1514",12,2,39,56,12626125,12632380,6255
"1594",12,3,58,57,12698736,12706293,7557
"1617",12,3,10,58,12712708,12716461,3753
"1684",12,3,31,59,12902065,12907695,5630
"1702",12,2,33,60,12914306,12919983,5677
"1723",12,1,2,61,12925469,12930084,4615
"1766",12,2,42,62,12961702,12969615,7913
"1784",12,2,60,63,12974676,12979925,5249
"1804",12,2,48,64,12987045,12991963,4918
"1825",12,2,81,65,12998408,13003509,5101
"1845",12,2,75,66,13018028,13021428,3400
"1874",12,1,86,67,13048854,13058096,9242
"1884",12,1,50,68,13060618,13066618,6000
"1912",12,3,76,69,13129132,13132833,3701
"1925",12,3,64,70,13136872,13143665,6793
"1941",12,1,83,71,13155750,13165234,9484
"1974",12,1,20,72,13186715,13192257,5542
"1994",12,3,70,73,13200712,13208050,7338
"2018",12,2,87,74,13219544,13229418,9874
"2026",12,3,37,75,13235399,13239704,4305
"2117",12,2,78,76,13324361,13328691,4330
"2132",12,2,30,77,13338444,13342004,3560
"2156",12,1,14,78,13346904,13352547,5643
"2174",12,1,29,79,13360796,13364971,4175
"2205",12,1,74,80,13385005,13389067,4062
"2218",12,2,72,81,13392922,13397708,4786
"2235",12,1,56,82,13415539,13420076,4537
"2254",12,1,41,83,13426771,13432189,5418
"2273",12,1,23,84,13439620,13444426,4806
"2323",12,2,12,85,13486610,13490613,4003
"2343",12,1,17,86,13496289,13500533,4244
"2396",12,1,53,87,13542972,13547806,4834
"2416",12,3,43,88,13554642,13562533,7891
"2441",12,1,47,89,13627779,13631464,3685
"2475",12,2,3,90,13644124,13647538,3414
"1115",13,2,89,1,14779286,14782147,2861
"1215",13,3,66,2,14786351,14791213,4862
"1320",13,3,75,3,14794720,14797540,2820
"1410",13,3,69,4,14801769,14804302,2533
"1515",13,2,20,5,14808350,14811206,2856
"1718",13,1,49,6,14816548,14819492,2944
"2019",13,2,11,7,14833994,14839636,5642
"2318",13,1,64,8,14856474,14859018,2544
"256",13,3,15,9,14867605,14870565,2960
"284",13,1,7,10,14881994,14886663,4669
"306",13,2,83,11,14892205,14895352,3147
"336",13,3,81,12,14914440,14917165,2725
"343",13,3,51,13,14920677,14923759,3082
"364",13,3,27,14,14930201,14935221,5020
"385",13,2,71,15,14940090,14943575,3485
"405",13,2,53,16,14951900,14954063,2163
"457",13,2,47,17,14994824,14998017,3193
"474",13,3,21,18,15005831,15007893,2062
"516",13,3,72,19,15029816,15033771,3955
"535",13,1,73,20,15052510,15055222,2712
"545",13,2,77,21,15059598,15063631,4033
"575",13,1,13,22,15083602,15088303,4701
"614",13,1,4,23,15111695,15115599,3904
"654",13,3,63,24,15141214,15144055,2841
"666",13,1,43,25,15147637,15154256,6619
"704",13,2,5,26,15178492,15182637,4145
"723",13,3,12,27,15188996,15192693,3697
"744",13,3,36,28,15199103,15202368,3265
"784",13,3,54,29,15227147,15229624,2477
"804",13,2,32,30,15238779,15242264,3485
"844",13,1,19,31,15373995,15376353,2358
"884",13,2,62,32,15395192,15398043,2851
"895",13,3,18,33,15402224,15405049,2825
"964",13,3,39,34,15450129,15454443,4314
"982",13,1,79,35,15461809,15464203,2394
"993",13,2,50,36,15468389,15470754,2365
"1036",13,2,8,37,15494691,15497098,2407
"1075",13,2,2,38,15513737,15517952,4215
"1107",13,3,78,39,15532473,15534714,2241
"1145",13,3,33,40,15560252,15562227,1975
"1162",13,1,37,41,15569152,15571107,1955
"1216",13,3,57,42,15594269,15598251,3982
"1268",13,3,87,43,15626556,15628606,2050
"1275",13,2,23,44,15631832,15633854,2022
"1304",13,2,86,45,15645250,15649148,3898
"13110",13,3,6,46,15652030,15655004,2974
"1334",13,2,59,47,15660461,15663028,2567
"1362",13,3,42,48,15681849,15683724,1875
"1384",13,1,61,49,15688194,15693764,5570
"1403",13,1,67,50,15701879,15706029,4150
"1416",13,1,16,51,15708792,15712670,3878
"1443",13,3,30,52,15727320,15728980,1660
"1499",13,3,90,53,15759170,15761431,2261
"1516",13,3,3,54,15772377,15774560,2183
"1531",13,1,58,55,15780341,15784205,3864
"1562",13,1,22,56,15795208,15798093,2885
"1585",13,1,46,57,15803324,15805750,2426
"1602",13,2,74,58,15812772,15814744,1972
"1618",13,2,17,59,15817882,15820431,2549
"1645",13,3,45,60,15996597,15999695,3098
"1676",13,1,40,61,16011156,16015063,3907
"1694",13,2,68,62,16021744,16025749,4005
"1719",13,3,24,63,16038259,16042464,4205
"1733",13,2,65,64,16047711,16049355,1644
"1755",13,1,10,65,16058050,16060896,2846
"1773",13,2,41,66,16068172,16070680,2508
"1795",13,3,9,67,16075875,16079328,3453
"1814",13,1,28,68,16085906,16089237,3331
"1853",13,2,35,69,16112318,16115480,3162
"1885",13,1,82,70,16127485,16130384,2899
"1895",13,2,29,71,16133957,16136160,2203
"1913",13,1,76,72,16142295,16145168,2873
"1955",13,3,48,73,16169872,16174987,5115
"1984",13,1,85,74,16190235,16192081,1846
"1995",13,2,44,75,16196246,16199929,3683
"20110",13,2,56,76,16205502,16209721,4219
"2057",13,2,80,77,16225929,16227931,2002
"2064",13,1,25,78,16231110,16233765,2655
"2084",13,2,26,79,16239445,16241849,2404
"2104",13,1,52,80,16251563,16255026,3463
"2133",13,2,14,81,16267330,16270330,3000
"2162",13,1,34,82,16283317,16287002,3685
"2194",13,2,38,83,16299530,16301995,2465
"2219",13,1,55,84,16350122,16352546,2424
"2295",13,1,1,85,16397468,16399524,2056
"2352",13,1,88,86,16431850,16434212,2362
"2368",13,3,60,87,16437653,16440435,2782
"2453",13,3,84,88,16490058,16492983,2925
"2466",13,1,31,89,16497920,16500505,2585
"2482",13,1,70,90,16505502,16508932,3430
"920",14,1,51,1,15335912,15347072,11160
"1116",14,3,53,2,15356065,15361517,5452
"1517",14,2,22,3,15404935,15408897,3962
"1720",14,2,31,4,15418742,15425210,6468
"2020",14,3,80,5,15449957,15455442,5485
"2220",14,3,77,6,15477121,15480426,3305
